(VT("/vin") - 0.6) X,(VT("/vin") - 0.6) Y,((VT("/o1") + VT("/o2") + VT("/o3") + VT("/o4") + VT("/o5") + VT("/o6") + VT("/o7") + VT("/o8") + VT("/o9") + VT("/o10") + VT("/o11") + VT("/o12") + VT("/o13") + VT("/o14") + VT("/o15")) / (1.8 * 15)) X,((VT("/o1") + VT("/o2") + VT("/o3") + VT("/o4") + VT("/o5") + VT("/o6") + VT("/o7") + VT("/o8") + VT("/o9") + VT("/o10") + VT("/o11") + VT("/o12") + VT("/o13") + VT("/o14") + VT("/o15")) / (1.8 * 15)) Y,/vin X,/vin Y
7.80399077757652e-07,0.2370234835442852,7.80399077757652e-07,0.2001622995358153,7.80399077757652e-07,0.8370234835442851
7.804095201155273e-07,0.2370293312646953,7.804095201155273e-07,0.2002412755650404,7.804095201155273e-07,0.8370293312646953
7.804259790432577e-07,0.2370385482642243,7.804259790432577e-07,0.2004747030381508,7.804259790432577e-07,0.8370385482642243
7.804390332265926e-07,0.2370458586068919,7.804390332265926e-07,0.2004851417169854,7.804390332265926e-07,0.8370458586068918
7.804534750757378e-07,0.2370539460424131,7.804534750757378e-07,0.2003978405845746,7.804534750757378e-07,0.8370539460424131
7.804644560063322e-07,0.237060095363546,7.804644560063322e-07,0.2003171367946591,7.804644560063322e-07,0.837060095363546
7.804766294422273e-07,0.2370669124876473,7.804766294422273e-07,0.2001900091696668,7.804766294422273e-07,0.8370669124876473
7.804866278927347e-07,0.2370725116199314,7.804866278927347e-07,0.2001178917703341,7.804866278927347e-07,0.8370725116199313
7.804987373924451e-07,0.2370792929397693,7.804987373924451e-07,0.2000718834750551,7.804987373924451e-07,0.8370792929397692
7.805111124413689e-07,0.2370862229671665,7.805111124413689e-07,0.2000421287328109,7.805111124413689e-07,0.8370862229671665
7.805267950096837e-07,0.2370950052054229,7.805267950096837e-07,0.2000212538008161,7.805267950096837e-07,0.8370950052054229
7.805445371823248e-07,0.2371049408221019,7.805445371823248e-07,0.2000096205170248,7.805445371823248e-07,0.8371049408221019
7.805659248826877e-07,0.237116917934305,7.805659248826877e-07,0.2000042878676398,7.805659248826877e-07,0.837116917934305
7.805917919089191e-07,0.2371314034689948,7.805917919089191e-07,0.200002043261218,7.805917919089191e-07,0.8371314034689947
7.806267868809569e-07,0.2371510006533358,7.806267868809569e-07,0.2000009957298909,7.806267868809569e-07,0.8371510006533358
7.806543711499565e-07,0.2371664478439756,7.806543711499565e-07,0.2000005999201812,7.806543711499565e-07,0.8371664478439755
7.806885163966214e-07,0.237185569182108,7.806885163966214e-07,0.2000003525431054,7.806885163966214e-07,0.837185569182108
7.807175455309313e-07,0.2372018254973215,7.807175455309313e-07,0.200000200056644,7.807175455309313e-07,0.8372018254973215
7.807510739810555e-07,0.2372206014293911,7.807510739810555e-07,0.2000000635183372,7.807510739810555e-07,0.837220601429391
7.808030089525048e-07,0.2372496850134026,7.808030089525048e-07,0.1999999792232927,7.808030089525048e-07,0.8372496850134026
7.808871199925386e-07,0.2372967871958216,7.808871199925386e-07,0.1999999389718347,7.808871199925386e-07,0.8372967871958216
7.80996943895357e-07,0.2373582885814,7.80996943895357e-07,0.1999999327515681,7.80996943895357e-07,0.8373582885813999
7.811522357339392e-07,0.2374452520110059,7.811522357339392e-07,0.1999999312727503,7.811522357339392e-07,0.8374452520110058
7.813977416122324e-07,0.2375827353028501,7.813977416122324e-07,0.1999999324255117,7.813977416122324e-07,0.8375827353028501
7.818887533688186e-07,0.2378577018865384,7.818887533688186e-07,0.1999999314285711,7.818887533688186e-07,0.8378577018865384
7.828707768819912e-07,0.2384076350539149,7.828707768819912e-07,0.1999999323965621,7.828707768819912e-07,0.8384076350539149
7.848348239083363e-07,0.2395075013886683,7.848348239083363e-07,0.199999931437386,7.848348239083363e-07,0.8395075013886683
7.874174119541682e-07,0.2409537506943341,7.874174119541682e-07,0.1999999323928673,7.874174119541682e-07,0.8409537506943341
7.900000000000001e-07,0.2424000000000001,7.900000000000001e-07,0.1999999314398652,7.900000000000001e-07,0.8424
7.90005e-07,0.2424027999999999,7.90005e-07,0.1999739246623773,7.90005e-07,0.8424027999999999
7.900074999999999e-07,0.2424042,7.900074999999999e-07,0.1999870497104496,7.900074999999999e-07,0.8424041999999999
7.9001e-07,0.2424056,7.9001e-07,0.2000633304410082,7.9001e-07,0.8424056
7.900104694260794e-07,0.2424058628786044,7.900104694260794e-07,0.2000928318191011,7.900104694260794e-07,0.8424058628786044
7.900112170253274e-07,0.2424062815341833,7.900112170253274e-07,0.2001392545538911,7.900112170253274e-07,0.8424062815341833
7.900118743099072e-07,0.242406649613548,7.900118743099072e-07,0.2001706124139098,7.900118743099072e-07,0.8424066496135479
7.900131888790666e-07,0.2424073857722773,7.900131888790666e-07,0.2002092946101511,7.900131888790666e-07,0.8424073857722773
7.900158180173855e-07,0.2424088580897359,7.900158180173855e-07,0.2002313667709901,7.900158180173855e-07,0.8424088580897359
7.900210762940233e-07,0.242411802724653,7.900210762940233e-07,0.2001929731087801,7.900210762940233e-07,0.842411802724653
7.90027945293649e-07,0.2424156493644435,7.90027945293649e-07,0.2001281845688632,7.90027945293649e-07,0.8424156493644435
7.900358756764937e-07,0.2424200903788364,7.900358756764937e-07,0.200070586738031,7.900358756764937e-07,0.8424200903788364
7.900446745500628e-07,0.2424250177480352,7.900446745500628e-07,0.2000466900653596,7.900446745500628e-07,0.8424250177480351
7.900555141820042e-07,0.2424310879419224,7.900555141820042e-07,0.2000219785807973,7.900555141820042e-07,0.8424310879419223
7.900655978454358e-07,0.242436734793444,7.900655978454358e-07,0.1999691025032282,7.900655978454358e-07,0.8424367347934439
7.900770859074544e-07,0.2424431681081743,7.900770859074544e-07,0.1998277185744864,7.900770859074544e-07,0.8424431681081743
7.900890152890052e-07,0.2424498485618429,7.900890152890052e-07,0.1996197393002589,7.900890152890052e-07,0.8424498485618429
7.901017187027458e-07,0.2424569624735377,7.901017187027458e-07,0.1993665290996134,7.901017187027458e-07,0.8424569624735376
7.901179538712151e-07,0.2424660541678804,7.901179538712151e-07,0.1986852058549008,7.901179538712151e-07,0.8424660541678803
7.901308258441587e-07,0.2424732624727289,7.901308258441587e-07,0.197642674596209,7.901308258441587e-07,0.8424732624727289
7.901437114542268e-07,0.242480478414367,7.901437114542268e-07,0.1965290661151001,7.901437114542268e-07,0.842480478414367
7.901568093041731e-07,0.2424878132103369,7.901568093041731e-07,0.1951575913668114,7.901568093041731e-07,0.8424878132103368
7.901710176089019e-07,0.2424957698609851,7.901710176089019e-07,0.192568628795078,7.901710176089019e-07,0.8424957698609851
7.90188047463472e-07,0.2425053065795443,7.90188047463472e-07,0.1898909547658032,7.90188047463472e-07,0.8425053065795443
7.901960871878549e-07,0.2425098088251988,7.901960871878549e-07,0.1910052402792271,7.901960871878549e-07,0.8425098088251988
7.902041576179118e-07,0.2425143282660306,7.902041576179118e-07,0.1933510227821405,7.902041576179118e-07,0.8425143282660306
7.902108605400524e-07,0.2425180819024294,7.902108605400524e-07,0.1951651868669244,7.902108605400524e-07,0.8425180819024294
7.902170460168237e-07,0.2425215457694213,7.902170460168237e-07,0.1966001213082671,7.902170460168237e-07,0.8425215457694213
7.902254620235254e-07,0.2425262587331741,7.902254620235254e-07,0.198052222178448,7.902254620235254e-07,0.8425262587331741
7.902338729795884e-07,0.2425309688685694,7.902338729795884e-07,0.1989566706034022,7.902338729795884e-07,0.8425309688685694
7.902427395417902e-07,0.2425359341434025,7.902427395417902e-07,0.1994764195919943,7.902427395417902e-07,0.8425359341434024
7.902526040150504e-07,0.2425414582484281,7.902526040150504e-07,0.1997557623969441,7.902526040150504e-07,0.8425414582484281
7.90265603607442e-07,0.2425487380201675,7.90265603607442e-07,0.1999050214231443,7.90265603607442e-07,0.8425487380201675
7.902844926520892e-07,0.24255931588517,7.902844926520892e-07,0.19996985141857,7.902844926520892e-07,0.84255931588517
7.903172678008008e-07,0.2425776699684484,7.903172678008008e-07,0.1999918857808472,7.903172678008008e-07,0.8425776699684484
7.903577078765916e-07,0.2426003164108913,7.903577078765916e-07,0.1999964479836754,7.903577078765916e-07,0.8426003164108913
7.904031611296538e-07,0.2426257702326061,7.904031611296538e-07,0.1999983631870766,7.904031611296538e-07,0.8426257702326061
7.904545808562371e-07,0.2426545652794928,7.904545808562371e-07,0.1999993870760749,7.904545808562371e-07,0.8426545652794928
7.90516227559841e-07,0.2426890874335109,7.90516227559841e-07,0.1999998696436109,7.90516227559841e-07,0.8426890874335109
7.905939799258149e-07,0.2427326287584562,7.905939799258149e-07,0.2000000864247508,7.905939799258149e-07,0.8427326287584562
7.906974298220223e-07,0.2427905607003326,7.906974298220223e-07,0.2000001396810749,7.906974298220223e-07,0.8427905607003325
7.908438950889654e-07,0.2428725812498206,7.908438950889654e-07,0.2000001587143407,7.908438950889654e-07,0.8428725812498206
7.910718786710163e-07,0.2430002520557691,7.910718786710163e-07,0.2000001503949184,7.910718786710163e-07,0.8430002520557691
7.914862056204941e-07,0.2432322751474767,7.914862056204941e-07,0.2000001580403772,7.914862056204941e-07,0.8432322751474767
7.9208270324316e-07,0.2435663138161696,7.9208270324316e-07,0.2000001506173097,7.9208270324316e-07,0.8435663138161695
7.929176043787719e-07,0.2440338584521122,7.929176043787719e-07,0.2000001579161738,7.929176043787719e-07,0.8440338584521122
7.940820382072688e-07,0.2446859413960705,7.940820382072688e-07,0.2000001506968886,7.940820382072688e-07,0.8446859413960704
7.957798456311484e-07,0.2456367135534431,7.957798456311484e-07,0.2000001578630307,7.957798456311484e-07,0.8456367135534431
7.982569752246603e-07,0.2470239061258097,7.982569752246603e-07,0.2000001507323269,7.982569752246603e-07,0.8470239061258097
8.000000000000001e-07,0.2480000000000001,8.000000000000001e-07,0.2000001578287728,8.000000000000001e-07,0.8480000000000001
8.000025e-07,0.2480014,8.000025e-07,0.2000691389497737,8.000025e-07,0.8480014
8.00005024008248e-07,0.2480028134446188,8.00005024008248e-07,0.2001180220294056,8.00005024008248e-07,0.8480028134446188
8.000076371405749e-07,0.2480042767987219,8.000076371405749e-07,0.2001400039075366,8.000076371405749e-07,0.8480042767987219
8.000099999999999e-07,0.2480055999999999,8.000099999999999e-07,0.2000922359005211,8.000099999999999e-07,0.8480055999999999
8.000104388354728e-07,0.2480058457478648,8.000104388354728e-07,0.2000758700138647,8.000104388354728e-07,0.8480058457478648
8.000111696366613e-07,0.2480062549965304,8.000111696366613e-07,0.2000514117536101,8.000111696366613e-07,0.8480062549965304
8.000118034552036e-07,0.248006609934914,8.000118034552036e-07,0.2000332838528232,8.000118034552036e-07,0.8480066099349139
8.00013071092288e-07,0.2480073198116813,8.00013071092288e-07,0.2000041567582826,8.00013071092288e-07,0.8480073198116813
8.000156063664569e-07,0.2480087395652159,8.000156063664569e-07,0.1999673485059692,8.000156063664569e-07,0.8480087395652158
8.000189024473228e-07,0.2480105853705007,8.000189024473228e-07,0.1999473616897412,8.000189024473228e-07,0.8480105853705007
8.000227981716425e-07,0.2480127669761197,8.000227981716425e-07,0.1999447532488318,8.000227981716425e-07,0.8480127669761197
8.000270649285136e-07,0.2480151563599676,8.000270649285136e-07,0.1999525751073277,8.000270649285136e-07,0.8480151563599676
8.000317904032057e-07,0.2480178026257952,8.000317904032057e-07,0.1999642923050619,8.000317904032057e-07,0.8480178026257952
8.000365980655788e-07,0.2480204949167242,8.000365980655788e-07,0.1999737505043802,8.000365980655788e-07,0.8480204949167242
8.000412422517625e-07,0.2480230956609869,8.000412422517625e-07,0.1999724615161973,8.000412422517625e-07,0.8480230956609869
8.000455817326038e-07,0.248025525770258,8.000455817326038e-07,0.19996149110903,8.000455817326038e-07,0.848025525770258
8.000506695378835e-07,0.2480283749412148,8.000506695378835e-07,0.1999439947185829,8.000506695378835e-07,0.8480283749412147
8.000564951292347e-07,0.2480316372723714,8.000564951292347e-07,0.1999277970404583,8.000564951292347e-07,0.8480316372723714
8.000631422085557e-07,0.2480353596367911,8.000631422085557e-07,0.1999188472117279,8.000631422085557e-07,0.8480353596367911
8.000691228965328e-07,0.2480387088220584,8.000691228965328e-07,0.1999174289105883,8.000691228965328e-07,0.8480387088220583
8.000760796977161e-07,0.248042604630721,8.000760796977161e-07,0.1999203070126388,8.000760796977161e-07,0.848042604630721
8.000843094894244e-07,0.2480472133140776,8.000843094894244e-07,0.1999311719496214,8.000843094894244e-07,0.8480472133140776
8.00094700612814e-07,0.2480530323431758,8.00094700612814e-07,0.1999881098007018,8.00094700612814e-07,0.8480530323431758
8.001045512418736e-07,0.2480585486954492,8.001045512418736e-07,0.2001044463884468,8.001045512418736e-07,0.8480585486954492
8.001151581819002e-07,0.2480644885818641,8.001151581819002e-07,0.2003191632038338,8.001151581819002e-07,0.8480644885818641
8.00127502807389e-07,0.2480714015721378,8.00127502807389e-07,0.2007646867784374,8.00127502807389e-07,0.8480714015721378
8.001399507389123e-07,0.2480783724137908,8.001399507389123e-07,0.2016531577493365,8.001399507389123e-07,0.8480783724137908
8.001500075385224e-07,0.2480840042215725,8.001500075385224e-07,0.2027159270519933,8.001500075385224e-07,0.8480840042215725
8.001606003488294e-07,0.2480899361953445,8.001606003488294e-07,0.2043749868167369,8.001606003488294e-07,0.8480899361953445
8.001685877733814e-07,0.2480944091530936,8.001685877733814e-07,0.2049988732971426,8.001685877733814e-07,0.8480944091530935
8.001768591332787e-07,0.2480990411146361,8.001768591332787e-07,0.2049256953178633,8.001768591332787e-07,0.8480990411146361
8.001854648703929e-07,0.24810386032742,8.001854648703929e-07,0.2044321221435052,8.001854648703929e-07,0.84810386032742
8.001934664649009e-07,0.2481083412203445,8.001934664649009e-07,0.2037753519106165,8.001934664649009e-07,0.8481083412203445
8.002012631338763e-07,0.2481127073549707,8.002012631338763e-07,0.2031503940871577,8.002012631338763e-07,0.8481127073549707
8.002092997368555e-07,0.2481172078526391,8.002092997368555e-07,0.202609013511977,8.002092997368555e-07,0.8481172078526391
8.002179023422305e-07,0.2481220253116491,8.002179023422305e-07,0.2022693227592808,8.002179023422305e-07,0.848122025311649
8.002260504557683e-07,0.2481265882552303,8.002260504557683e-07,0.201942315050102,8.002260504557683e-07,0.8481265882552302
8.002347691824225e-07,0.2481314707421566,8.002347691824225e-07,0.2016065040306196,8.002347691824225e-07,0.8481314707421566
8.002432507337231e-07,0.2481362204108849,8.002432507337231e-07,0.2014509581077839,8.002432507337231e-07,0.8481362204108849
8.002530019360216e-07,0.248141681084172,8.002530019360216e-07,0.2013478159999207,8.002530019360216e-07,0.848141681084172
8.00261637901472e-07,0.2481465172248243,8.00261637901472e-07,0.2011431574928713,8.00261637901472e-07,0.8481465172248243
8.002715568666016e-07,0.2481520718452969,8.002715568666016e-07,0.2009818048466517,8.002715568666016e-07,0.8481520718452968
8.002820184051972e-07,0.2481579303069105,8.002820184051972e-07,0.2008873682866179,8.002820184051972e-07,0.8481579303069104
8.002926018384279e-07,0.2481638570295196,8.002926018384279e-07,0.2008538207768547,8.002926018384279e-07,0.8481638570295196
8.003014691487945e-07,0.2481688227233249,8.003014691487945e-07,0.2008763655337638,8.003014691487945e-07,0.8481688227233248
8.00311912497192e-07,0.2481746709984275,8.00311912497192e-07,0.2007530297455269,8.00311912497192e-07,0.8481746709984275
8.003228523643209e-07,0.2481807973240197,8.003228523643209e-07,0.2005845432006667,8.003228523643209e-07,0.8481807973240196
8.003340856490266e-07,0.2481870879634548,8.003340856490266e-07,0.2004307303949165,8.003340856490266e-07,0.8481870879634548
8.00345274607806e-07,0.2481933537803713,8.00345274607806e-07,0.2002363865051544,8.00345274607806e-07,0.8481933537803713
8.003547604176626e-07,0.2481986658338911,8.003547604176626e-07,0.2001110135003236,8.003547604176626e-07,0.848198665833891
8.003653031040314e-07,0.2482045697382576,8.003653031040314e-07,0.2000446590962508,8.003653031040314e-07,0.8482045697382575
8.003767353790853e-07,0.2482109718122878,8.003767353790853e-07,0.200009934938674,8.003767353790853e-07,0.8482109718122878
8.003874261113129e-07,0.2482169586223352,8.003874261113129e-07,0.1999891572624002,8.003874261113129e-07,0.8482169586223351
8.00398675476692e-07,0.2482232582669476,8.00398675476692e-07,0.1999009380385516,8.00398675476692e-07,0.8482232582669476
8.004121315287994e-07,0.2482307936561277,8.004121315287994e-07,0.1995198423094567,8.004121315287994e-07,0.8482307936561276
8.004231079279907e-07,0.2482369404396748,8.004231079279907e-07,0.1989500166689371,8.004231079279907e-07,0.8482369404396748
8.004347170953717e-07,0.2482434415734082,8.004347170953717e-07,0.1982472825426452,8.004347170953717e-07,0.8482434415734081
8.004490136569005e-07,0.2482514476478642,8.004490136569005e-07,0.1984166886162175,8.004490136569005e-07,0.8482514476478642
8.004608625097804e-07,0.248258083005477,8.004608625097804e-07,0.2012168820533563,8.004608625097804e-07,0.848258083005477
8.004680126652838e-07,0.2482620870925589,8.004680126652838e-07,0.2057380017697284,8.004680126652838e-07,0.8482620870925589
8.004755115221265e-07,0.2482662864523908,8.004755115221265e-07,0.2128931996866989,8.004755115221265e-07,0.8482662864523908
8.004817759564299e-07,0.2482697945356007,8.004817759564299e-07,0.2200171972940518,8.004817759564299e-07,0.8482697945356007
8.004892265409672e-07,0.2482739668629417,8.004892265409672e-07,0.2288916194668215,8.004892265409672e-07,0.8482739668629417
8.004965220425857e-07,0.248278052343848,8.004965220425857e-07,0.2375149158281285,8.004965220425857e-07,0.848278052343848
8.004975220425858e-07,0.248278612343848,8.004975220425858e-07,0.2386609062579944,8.004975220425858e-07,0.8482786123438479
8.004995220425858e-07,0.248279732343848,8.004995220425858e-07,0.2408612584645319,8.004995220425858e-07,0.848279732343848
8.005035220425859e-07,0.2482819723438482,8.005035220425859e-07,0.2450229053637203,8.005035220425859e-07,0.8482819723438482
8.005096141527957e-07,0.2482853839255655,8.005096141527957e-07,0.2505375445697775,8.005096141527957e-07,0.8482853839255655
8.005180653782363e-07,0.2482901166118123,8.005180653782363e-07,0.2561908576560789,8.005180653782363e-07,0.8482901166118123
8.005284381796449e-07,0.2482959253806012,8.005284381796449e-07,0.2605249125925428,8.005284381796449e-07,0.8482959253806012
8.005398092173184e-07,0.2483022931616983,8.005398092173184e-07,0.2632948170447666,8.005398092173184e-07,0.8483022931616983
8.00549716047333e-07,0.2483078409865064,8.00549716047333e-07,0.2646691280016634,8.00549716047333e-07,0.8483078409865064
8.005617895760001e-07,0.2483146021625601,8.005617895760001e-07,0.2656243771563665,8.005617895760001e-07,0.84831460216256
8.005755055952815e-07,0.2483222831333577,8.005755055952815e-07,0.2661746074488955,8.005755055952815e-07,0.8483222831333577
8.005927241410553e-07,0.248331925518991,8.005927241410553e-07,0.2664813300575533,8.005927241410553e-07,0.8483319255189909
8.00613769108545e-07,0.2483437107007852,8.00613769108545e-07,0.2666129166686392,8.00613769108545e-07,0.8483437107007852
8.006387224592591e-07,0.248357684577185,8.006387224592591e-07,0.2666553253728892,8.006387224592591e-07,0.848357684577185
8.006653217321309e-07,0.2483725801699933,8.006653217321309e-07,0.2666645754551111,8.006653217321309e-07,0.8483725801699933
8.00692308889638e-07,0.2483876929781973,8.00692308889638e-07,0.2666662756292207,8.00692308889638e-07,0.8483876929781973
8.007204374498576e-07,0.2484034449719202,8.007204374498576e-07,0.2666665482872671,8.007204374498576e-07,0.8484034449719202
8.007615535651062e-07,0.2484264699964595,8.007615535651062e-07,0.2666665963480879,8.007615535651062e-07,0.8484264699964594
8.008246507875276e-07,0.2484618044410155,8.008246507875276e-07,0.2666666035242675,8.008246507875276e-07,0.8484618044410155
8.009227701607889e-07,0.2485167512900418,8.009227701607889e-07,0.266666612826423,8.009227701607889e-07,0.8485167512900418
8.010538103879856e-07,0.2485901338172719,8.010538103879856e-07,0.2666666133938386,8.010538103879856e-07,0.8485901338172719
8.012481349214637e-07,0.2486989555560196,8.012481349214637e-07,0.2666666130941517,8.012481349214637e-07,0.8486989555560196
8.015945953315116e-07,0.2488929733856464,8.015945953315116e-07,0.2666666135202846,8.015945953315116e-07,0.8488929733856464
8.022875161516074e-07,0.2492810090449001,8.022875161516074e-07,0.2666666130471365,8.022875161516074e-07,0.8492810090449001
8.03673357791799e-07,0.2500570803634075,8.03673357791799e-07,0.266666613539227,8.03673357791799e-07,0.8500570803634074
8.064450410721823e-07,0.251609223000422,8.064450410721823e-07,0.2666666130385041,8.064450410721823e-07,0.851609223000422
8.099999999999999e-07,0.2535999999999999,8.099999999999999e-07,0.2666666135441154,8.099999999999999e-07,0.8535999999999999
8.100049999999998e-07,0.2536027999999998,8.100049999999998e-07,0.2666401471557142,8.100049999999998e-07,0.8536027999999998
8.100074999999998e-07,0.2536041999999998,8.100074999999998e-07,0.2666509808325847,8.100074999999998e-07,0.8536041999999998
8.100099999999998e-07,0.2536055999999999,8.100099999999998e-07,0.2667221559179701,8.100099999999998e-07,0.8536055999999999
8.100104694012314e-07,0.2536058628646897,8.100104694012314e-07,0.2667509225917863,8.100104694012314e-07,0.8536058628646896
8.100112169972621e-07,0.2536062815184668,8.100112169972621e-07,0.2667957817799823,8.100112169972621e-07,0.8536062815184667
8.100118742783544e-07,0.2536066495958784,8.100118742783544e-07,0.2668262988469624,8.100118742783544e-07,0.8536066495958784
8.100131888405389e-07,0.2536073857507019,8.100131888405389e-07,0.2668640328982475,8.100131888405389e-07,0.8536073857507018
8.10015817964908e-07,0.2536088580603485,8.10015817964908e-07,0.2668860619428501,8.10015817964908e-07,0.8536088580603485
8.100210762136463e-07,0.2536118026796419,8.100210762136463e-07,0.2668498420711665,8.100210762136463e-07,0.8536118026796419
8.100279337887957e-07,0.2536156429217256,8.100279337887957e-07,0.2667874069691092,8.100279337887957e-07,0.8536156429217255
8.100358353456449e-07,0.2536200677935611,8.100358353456449e-07,0.2667315113068816,8.100358353456449e-07,0.853620067793561
8.100442845108644e-07,0.2536247993260839,8.100442845108644e-07,0.2667079045336804,8.100442845108644e-07,0.8536247993260839
8.100555314009221e-07,0.2536310975845163,8.100555314009221e-07,0.2666837216919845,8.100555314009221e-07,0.8536310975845163
8.100655128109629e-07,0.2536366871741392,8.100655128109629e-07,0.266638573377952,8.100655128109629e-07,0.8536366871741392
8.100768663275952e-07,0.2536430451434534,8.100768663275952e-07,0.2665158585209257,8.100768663275952e-07,0.8536430451434533
8.100886885307907e-07,0.2536496655772428,8.100886885307907e-07,0.2663304748805349,8.100886885307907e-07,0.8536496655772428
8.101012129237958e-07,0.2536566792373256,8.101012129237958e-07,0.2661111553298112,8.101012129237958e-07,0.8536566792373256
8.101165315912338e-07,0.2536652576910908,8.101165315912338e-07,0.2655802407952022,8.101165315912338e-07,0.8536652576910908
8.10129377807309e-07,0.2536724515720931,8.10129377807309e-07,0.2646602112439549,8.10129377807309e-07,0.853672451572093
8.101420648532904e-07,0.2536795563178426,8.101420648532904e-07,0.2636566747094982,8.101420648532904e-07,0.8536795563178425
8.101548189452789e-07,0.2536866986093561,8.101548189452789e-07,0.262512422299104,8.101548189452789e-07,0.8536866986093561
8.101690964049916e-07,0.2536946939867953,8.101690964049916e-07,0.2604278187630975,8.101690964049916e-07,0.8536946939867953
8.101853698999331e-07,0.2537038071439625,8.101853698999331e-07,0.2572556140888498,8.101853698999331e-07,0.8537038071439624
8.101928296569802e-07,0.2537079846079088,8.101928296569802e-07,0.2575154620302711,8.101928296569802e-07,0.8537079846079088
8.102007626292108e-07,0.253712427072358,8.102007626292108e-07,0.2595278285163668,8.102007626292108e-07,0.8537124270723579
8.102073195810233e-07,0.2537160989653729,8.102073195810233e-07,0.2612722088255335,8.102073195810233e-07,0.8537160989653729
8.102132730380758e-07,0.2537194329013225,8.102132730380758e-07,0.2627086227184416,8.102132730380758e-07,0.8537194329013225
8.102211442726783e-07,0.2537238407926997,8.102211442726783e-07,0.2642356653724452,8.102211442726783e-07,0.8537238407926997
8.102295323522827e-07,0.2537285381172784,8.102295323522827e-07,0.2653352566393544,8.102295323522827e-07,0.8537285381172783
8.102382216020888e-07,0.2537334040971697,8.102382216020888e-07,0.2659914049082248,8.102382216020888e-07,0.8537334040971697
8.102473967799596e-07,0.2537385421967774,8.102473967799596e-07,0.2663432258977708,8.102473967799596e-07,0.8537385421967774
8.102586293483059e-07,0.2537448324350513,8.102586293483059e-07,0.2665320304351435,8.102586293483059e-07,0.8537448324350513
8.102740679213079e-07,0.2537534780359324,8.102740679213079e-07,0.2666208955372818,8.102740679213079e-07,0.8537534780359324
8.102988740177436e-07,0.2537673694499364,8.102988740177436e-07,0.2666537672248345,8.102988740177436e-07,0.8537673694499364
8.103385443880696e-07,0.253789584857319,8.103385443880696e-07,0.2666620931491574,8.103385443880696e-07,0.8537895848573189
8.103810193868651e-07,0.2538133708566445,8.103810193868651e-07,0.2666645902309174,8.103810193868651e-07,0.8538133708566444
8.1042982499481e-07,0.2538407019970935,8.1042982499481e-07,0.2666657328437456,8.1042982499481e-07,0.8538407019970935
8.104855480297789e-07,0.2538719068966762,8.104855480297789e-07,0.2666664178430463,8.104855480297789e-07,0.8538719068966761
8.105552450994922e-07,0.2539109372557156,8.105552450994922e-07,0.266666660126515,8.105552450994922e-07,0.8539109372557155
8.106449505108225e-07,0.2539611722860605,8.106449505108225e-07,0.2666667825335396,8.106449505108225e-07,0.8539611722860605
8.10768746570931e-07,0.2540304980797213,8.10768746570931e-07,0.2666667863089472,8.10768746570931e-07,0.8540304980797213
8.109513390108449e-07,0.2541327498460731,8.109513390108449e-07,0.2666668021638871,8.109513390108449e-07,0.8541327498460731
8.112578342595698e-07,0.2543043871853591,8.112578342595698e-07,0.2666667893178129,8.112578342595698e-07,0.8543043871853591
8.117753358963546e-07,0.2545941881019586,8.117753358963546e-07,0.2666668009221964,8.117753358963546e-07,0.8545941881019585
8.124847047232778e-07,0.2549914346450356,8.124847047232778e-07,0.2666667899959729,8.124847047232778e-07,0.8549914346450356
8.134773187767611e-07,0.2555472985149861,8.134773187767611e-07,0.2666668004625749,8.134773187767611e-07,0.8555472985149861
8.14889824422575e-07,0.256338301676642,8.14889824422575e-07,0.2666667903112596,8.14889824422575e-07,0.8563383016766419
8.169590164308864e-07,0.2574970492012963,8.169590164308864e-07,0.2666668002488448,8.169590164308864e-07,0.8574970492012963
8.184795082154431e-07,0.2583485246006482,8.184795082154431e-07,0.2666667905114291,8.184795082154431e-07,0.8583485246006481
8.2e-07,0.2592,8.2e-07,0.2666668000223983,8.2e-07,0.8592
8.200024999999999e-07,0.2592013999999999,8.200024999999999e-07,0.2667356861503735,8.200024999999999e-07,0.8592013999999999
8.200050240082479e-07,0.2592028134446188,8.200050240082479e-07,0.2667846550632041,8.200050240082479e-07,0.8592028134446188
8.200076372030294e-07,0.2592042768336965,8.200076372030294e-07,0.2668069362142291,8.200076372030294e-07,0.8592042768336965
8.200099999999999e-07,0.2592055999999999,8.200099999999999e-07,0.2667598017682907,8.200099999999999e-07,0.8592055999999999
8.20010438830081e-07,0.2592058457448453,8.20010438830081e-07,0.2667434332315378,8.20010438830081e-07,0.8592058457448453
8.200111696251279e-07,0.2592062549900717,8.200111696251279e-07,0.2667190854422978,8.200111696251279e-07,0.8592062549900716
8.200118034341289e-07,0.2592066099231122,8.200118034341289e-07,0.2667010226533077,8.200118034341289e-07,0.8592066099231122
8.200130710521307e-07,0.2592073197891932,8.200130710521307e-07,0.2666719580863289,8.200130710521307e-07,0.8592073197891932
8.200156062881344e-07,0.2592087395213553,8.200156062881344e-07,0.2666350873579161,8.200156062881344e-07,0.8592087395213552
8.200189023870935e-07,0.2592105853367722,8.200189023870935e-07,0.2666148204249943,8.200189023870935e-07,0.8592105853367722
8.20022798960559e-07,0.2592127674179129,8.20022798960559e-07,0.2666118111461092,8.20022798960559e-07,0.8592127674179129
8.200270005888991e-07,0.2592151203297834,8.200270005888991e-07,0.266619124340851,8.200270005888991e-07,0.8592151203297834
